name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.bundle_courses\` has a foreign key \`bundle_courses_course_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""bundle_courses"",""type"":""table"",""schema"":""public"",""fkey_name"":""bundle_courses_course_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_bundle_courses_bundle_courses_course_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.contact_tag_assignments\` has a foreign key \`contact_tag_assignments_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""contact_tag_assignments"",""type"":""table"",""schema"":""public"",""fkey_name"":""contact_tag_assignments_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_contact_tag_assignments_contact_tag_assignments_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.coupons\` has a foreign key \`coupons_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""coupons"",""type"":""table"",""schema"":""public"",""fkey_name"":""coupons_course_id_courses_id_fk"",""fkey_columns"":[7]}",unindexed_foreign_keys_public_coupons_coupons_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_automation_rules\` has a foreign key \`email_automation_rules_template_id_email_templates_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_automation_rules"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_automation_rules_template_id_email_templates_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_email_automation_rules_email_automation_rules_template_id_email_templates_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_campaigns\` has a foreign key \`email_campaigns_template_id_email_templates_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_campaigns"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_campaigns_template_id_email_templates_id_fk"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_email_campaigns_email_campaigns_template_id_email_templates_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_list_members\` has a foreign key \`email_list_members_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_list_members"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_list_members_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_email_list_members_email_list_members_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_sends\` has a foreign key \`email_sends_campaign_id_email_campaigns_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_sends"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_sends_campaign_id_email_campaigns_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_email_sends_email_sends_campaign_id_email_campaigns_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_sends\` has a foreign key \`email_sends_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_sends"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_sends_user_id_users_id_fk"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_email_sends_email_sends_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_sequence_enrollments\` has a foreign key \`email_sequence_enrollments_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_sequence_enrollments"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_sequence_enrollments_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_email_sequence_enrollments_email_sequence_enrollments_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_sequence_steps\` has a foreign key \`email_sequence_steps_sequence_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_sequence_steps"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_sequence_steps_sequence_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_email_sequence_steps_email_sequence_steps_sequence_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.enrollments\` has a foreign key \`enrollments_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""enrollments"",""type"":""table"",""schema"":""public"",""fkey_name"":""enrollments_course_id_courses_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_enrollments_enrollments_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.enrollments\` has a foreign key \`enrollments_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""enrollments"",""type"":""table"",""schema"":""public"",""fkey_name"":""enrollments_user_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_enrollments_enrollments_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.gst_invoices\` has a foreign key \`gst_invoices_bundle_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""gst_invoices"",""type"":""table"",""schema"":""public"",""fkey_name"":""gst_invoices_bundle_id_fkey"",""fkey_columns"":[24]}",unindexed_foreign_keys_public_gst_invoices_gst_invoices_bundle_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.gst_invoices\` has a foreign key \`gst_invoices_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""gst_invoices"",""type"":""table"",""schema"":""public"",""fkey_name"":""gst_invoices_course_id_courses_id_fk"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_gst_invoices_gst_invoices_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.gst_invoices\` has a foreign key \`gst_invoices_payment_id_payments_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""gst_invoices"",""type"":""table"",""schema"":""public"",""fkey_name"":""gst_invoices_payment_id_payments_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_gst_invoices_gst_invoices_payment_id_payments_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.gst_invoices\` has a foreign key \`gst_invoices_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""gst_invoices"",""type"":""table"",""schema"":""public"",""fkey_name"":""gst_invoices_user_id_users_id_fk"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_gst_invoices_gst_invoices_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.lesson_completions\` has a foreign key \`lesson_completions_lesson_id_lessons_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""lesson_completions"",""type"":""table"",""schema"":""public"",""fkey_name"":""lesson_completions_lesson_id_lessons_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_lesson_completions_lesson_completions_lesson_id_lessons_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.lesson_completions\` has a foreign key \`lesson_completions_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""lesson_completions"",""type"":""table"",""schema"":""public"",""fkey_name"":""lesson_completions_user_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_lesson_completions_lesson_completions_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.lessons\` has a foreign key \`lessons_module_id_modules_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""lessons"",""type"":""table"",""schema"":""public"",""fkey_name"":""lessons_module_id_modules_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_lessons_lessons_module_id_modules_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.modules\` has a foreign key \`modules_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""modules"",""type"":""table"",""schema"":""public"",""fkey_name"":""modules_course_id_courses_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_modules_modules_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.notifications\` has a foreign key \`notifications_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""notifications"",""type"":""table"",""schema"":""public"",""fkey_name"":""notifications_user_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_notifications_notifications_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_bundle_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_bundle_id_fkey"",""fkey_columns"":[19]}",unindexed_foreign_keys_public_payments_payments_bundle_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_course_id_courses_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_payments_payments_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_user_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_payments_payments_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payout_requests\` has a foreign key \`payout_requests_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payout_requests"",""type"":""table"",""schema"":""public"",""fkey_name"":""payout_requests_user_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_payout_requests_payout_requests_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.referrals\` has a foreign key \`referrals_course_id_courses_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""referrals"",""type"":""table"",""schema"":""public"",""fkey_name"":""referrals_course_id_courses_id_fk"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_referrals_referrals_course_id_courses_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.referrals\` has a foreign key \`referrals_referred_user_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""referrals"",""type"":""table"",""schema"":""public"",""fkey_name"":""referrals_referred_user_id_users_id_fk"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_referrals_referrals_referred_user_id_users_id_fk
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.referrals\` has a foreign key \`referrals_referrer_id_users_id_fk\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""referrals"",""type"":""table"",""schema"":""public"",""fkey_name"":""referrals_referrer_id_users_id_fk"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_referrals_referrals_referrer_id_users_id_fk
